p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,c4,result
0.9285714,0.0456274,0.7777778,0.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.5067568,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.5000000,0.7777778,0.5,0.0,1.0,0.91
0.1142857,1.0,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.91
0.1142857,0.3831418,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9714286,0.1713396,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.91
0.1142857,0.3141762,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1228571,1.0,0.3333333,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.91
0.1142857,0.0153257,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1228571,0.2555205,0.3333333,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.0,0.0,0.0,0.0,0.0,0.91
0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1228571,0.2555205,0.3333333,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.5135135,0.5,0.0,0.16,0.990099,0.91
0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1457143,0.9386973,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.5135135,0.5,0.0,0.16,0.990099,0.91
0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1457143,0.6398467,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.5135135,0.5,0.0,0.16,0.990099,0.91
0.3628571,0.8759398,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1457143,0.3563218,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.5641892,0.8333333,0.5,0.0,1.0,0.91
0.3628571,0.6015038,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1457143,0.4176245,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.7331081,0.8888889,1.0,0.32,0.990099,0.91
0.3628571,0.6015038,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7628571,0.875,0.1666667,0.8333333,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1457143,0.0,0.6666667,0.7777778,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.1655405,1.0,1.0,0.32,0.990099,0.91
0.3628571,0.6015038,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.875,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1457143,0.0,0.6666667,0.7777778,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.7628571,0.0,0.1666667,0.8333333,0.6385135,0.7777778,1.0,0.24,0.990099,0.91
0.3628571,0.3345865,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92,0.3298611,0.0555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1457143,0.0,0.6666667,0.7777778,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.7628571,0.0,0.1666667,0.8333333,0.6385135,0.7777778,1.0,0.24,0.990099,0.91
0.7628571,1.0,0.1666667,0.8333333,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3114286,1.0,0.5,0.0,0.9714286,1.0,0.0555556,0.7777778,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1428571,1.0,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9285714,1.0,0.7777778,0.0,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3114286,-0.3019608,-0.5,0.0,0.0,0.09
0.3114286,0.3019608,0.5,0.0,0.6114865,0.3888889,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.9714286,1.0,0.0555556,0.7777778,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1428571,1.0,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9285714,1.0,0.7777778,0.0,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6081081,0.3888889,0.0,0.32,0.990099,0.09
0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9285714,1.0,0.7777778,0.0,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6385135,0.7777778,1.0,0.24,0.990099,0.09
0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.9285714,0.851711,0.7777778,0.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.5067568,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5270270,0.7222222,0.0,0.48,0.8415842,0.09
0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.9285714,0.3117871,0.7777778,0.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.5067568,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5270270,0.7222222,0.0,0.48,0.8415842,0.09
0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.9285714,0.0456274,0.7777778,0.0,0.8141892,0.5555556,0.5,0.0,1.0,0.6858108,0.7777778,0.5,0.0,1.0,0.5067568,0.7777778,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1142857,1.0,0.1666667,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6385135,0.7777778,1.0,0.24,0.990099,0.09
0.9714286,1.0,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1142857,1.0,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6385135,0.7777778,1.0,0.24,0.990099,0.09
0.9714286,0.1713396,0.0555556,0.7777778,0.6418919,0.7777778,1.0,0.24,0.990099,0.5304054,0.7222222,0.0,0.48,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.1228571,1.0,0.3333333,0.0,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1142857,0.3831418,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
0.1228571,1.0,0.3333333,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1142857,0.3141762,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.09
0.1228571,0.2555205,0.3333333,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1142857,0.0153257,0.1666667,0.0,0.9662162,0.1666667,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1428571,0.2304348,0.2222222,0.5,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.09
0.1228571,0.2555205,0.3333333,0.0,0.7804054,0.3333333,0.5,0.0,1.0,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1457143,1.0,0.6666667,0.7777778,0.92,1.0,0.0555556,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
0.1457143,0.9386973,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8141892,0.5555556,0.5,0.0,1.0,0.09
0.1457143,0.6398467,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.1428571,0.2304348,0.2222222,0.5,0.1114865,0.2222222,0.0,0.1,0.990099,0.5168919,0.5,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.3628571,1.0,0.0555556,0.7777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6385135,0.7777778,1.0,0.24,0.990099,0.09
0.1457143,0.3563218,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.3628571,0.8759398,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4594595,0.6666667,0.0,0.32,0.990099,0.09
0.1457143,0.4176245,0.6666667,0.7777778,0.8141892,0.5555556,0.5,0.0,1.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.4628378,0.6666667,0.0,0.32,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7628571,1.0,0.1666667,0.8333333,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.3628571,0.6015038,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
0.7628571,0.875,0.1666667,0.8333333,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.1457143,0.0,0.6666667,0.7777778,0.3114286,0.0,0.5,0.0,0.9714286,0.0,0.0555556,0.7777778,0.1228571,0.0,0.3333333,0.0,0.92,1.0,0.0555556,0.0,0.3628571,0.6015038,0.0555556,0.7777778,0.5675676,0.8333333,0.5,0.0,1.0,0.7364865,0.8888889,1.0,0.32,0.990099,0.1655405,1.0,1.0,0.32,0.990099,0.6418919,0.7777778,1.0,0.24,0.990099,0.1142857,0.0,0.1666667,0.0,0.9285714,0.0,0.7777778,0.0,0.1428571,0.0,0.2222222,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
