p1,p1hp,p1t1,p1t2,move1,m1t,m1c,m1p,m1a,move2,m2t,m2c,m2p,m2a,move3,m3t,m3c,m3p,m3a,move4,m4t,m4c,m4p,m4a,p2,p2hp,p2t1,p2t2,p3,p3hp,p3t1,p3t2,p4,p4hp,p4t1,p4t2,p5,p5hp,p5t1,p5t2,p6,p6hp,p6t1,p6t2,o1,o1hp,o1t1,o1t2,omove1,om1t,om1c,om1p,om1a,omove2,om2t,om2c,om2p,om2a,omove3,om3t,om3c,om3p,om3a,omove4,om4t,om4c,om4p,om4a,o2,o2hp,o2t1,o2t2,o3,o3hp,o3t1,o3t2,o4,o4hp,o4t1,o4t2,o5,o5hp,o5t1,o5t2,o6,o6hp,o6t1,o6t2,choice,c1,c2,c3,result
0.5542857,0.0,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,0.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,0.1971429,0.5918367,0.3888889,0.6111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.7939189,0.6111111,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7485714,0.0,0.2777778,0.1666667,0.6571429,0.0,0.1666667,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.3028571,0.0,0.7777778,0.0,0.8371429,0.0,0.5555556,0.0,-0.4257143,-1.0,-0.7777778,-1.0,0.915
0.7485714,0.8055556,0.2777778,0.1666667,0.4087838,0.1666667,1.0,0.44,0.7920792,0.9797297,0.1111111,0.5,0.0,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8371429,1.0,0.5555556,0.0,0.6571429,1.0,0.1666667,0.0,0.2685714,1.0,0.8888889,0.4444444,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.7657143,0.0,0.6111111,0.0,0.8141892,0.5555556,0.5,0.0,1.0,0.8310811,0.5555556,0.0,0.4,0.7920792,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.2428571,1.0,0.6666667,0.9444444,0.5542857,1.0,0.1666667,0.0,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.7485714,-0.8055556,-0.2777778,-0.1666667,0.155
0.7485714,0.0,0.2777778,0.1666667,0.4087838,0.1666667,1.0,0.44,0.7920792,0.9797297,0.1111111,0.5,0.0,0.8415842,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.8371429,1.0,0.5555556,0.0,0.6571429,1.0,0.1666667,0.0,0.2685714,1.0,0.8888889,0.4444444,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.2428571,0.9379562,0.6666667,0.9444444,0.2804054,0.1111111,1.0,0.44,0.8415842,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.5542857,1.0,0.1666667,0.0,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.8371429,-1.0,-0.5555556,0.0,0.155
0.8371429,0.8773006,0.5555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.6571429,1.0,0.1666667,0.0,0.2685714,1.0,0.8888889,0.4444444,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.2428571,0.9379562,0.6666667,0.9444444,0.2804054,0.1111111,1.0,0.44,0.8415842,0.1959459,0.9444444,1.0,0.52,0.8910891,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.5542857,1.0,0.1666667,0.0,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.8371429,-0.8773006,-0.5555556,0.0,0.155
0.8371429,0.7791411,0.5555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.6571429,1.0,0.1666667,0.0,0.2685714,1.0,0.8888889,0.4444444,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.5542857,0.4596774,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.6571429,-1.0,-0.1666667,0.0,0.155
0.6571429,0.6868327,0.1666667,0.0,0.4358108,0.3333333,0.0,0.3,0.990099,0.1351351,0.5,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.8371429,0.7791411,0.5555556,0.0,0.2685714,1.0,0.8888889,0.4444444,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.5542857,0.4475806,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.2685714,-1.0,-0.8888889,-0.4444444,0.155
0.2685714,0.0904523,0.8888889,0.4444444,0.8378378,0.2222222,0.5,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.8371429,0.7791411,0.5555556,0.0,0.6571429,0.6868327,0.1666667,0.0,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.5542857,1.0,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.6571429,-0.6868327,-0.1666667,0.0,0.155
0.6571429,0.316726,0.1666667,0.0,0.4358108,0.3333333,0.0,0.3,0.990099,0.1351351,0.5,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.8371429,0.7791411,0.5555556,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.3028571,1.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.5542857,1.0,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.3028571,-1.0,-0.7777778,0.0,0.155
0.3028571,0.4381625,0.7777778,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.7162162,0.4444444,0.5,0.0,1.0,0.8344595,0.7777778,1.0,0.08,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.8371429,0.7791411,0.5555556,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.6571429,0.316726,0.1666667,0.0,0.1971429,1.0,0.3888889,0.6111111,0.5542857,1.0,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,1.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.3028571,-0.4381625,-0.7777778,0.0,0.155
0.3028571,0.0,0.7777778,0.0,0.1148649,0.7777778,0.5,0.0,1.0,0.7162162,0.4444444,0.5,0.0,1.0,0.8344595,0.7777778,1.0,0.08,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.8371429,0.7791411,0.5555556,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.6571429,0.316726,0.1666667,0.0,0.1971429,1.0,0.3888889,0.6111111,0.8742857,1.0,0.8333333,0.6111111,0.8918919,0.8333333,0.0,0.32,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.5542857,1.0,0.1666667,0.0,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.6571429,-0.316726,-0.1666667,0.0,0.155
0.6571429,0.0,0.1666667,0.0,0.4358108,0.3333333,0.0,0.3,0.990099,0.1351351,0.5,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.8371429,0.7791411,0.5555556,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.3028571,0.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.8742857,0.2648649,0.8333333,0.6111111,0.8918919,0.8333333,0.0,0.32,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.5542857,1.0,0.1666667,0.0,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.8371429,-0.7791411,-0.5555556,0.0,0.155
0.8371429,0.0122699,0.5555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.6571429,0.0,0.1666667,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.3028571,0.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.8742857,0.0,0.8333333,0.6111111,0.8918919,0.8333333,0.0,0.32,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.5542857,1.0,0.1666667,0.0,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.8371429,-0.0122699,-0.5555556,0.0,0.155
0.8371429,0.0,0.5555556,0.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.3851351,0.6666667,0.0,0.0,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7485714,0.0,0.2777778,0.1666667,0.6571429,0.0,0.1666667,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.3028571,0.0,0.7777778,0.0,0.1971429,1.0,0.3888889,0.6111111,0.5542857,1.0,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,0.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.1971429,-1.0,-0.3888889,-0.6111111,0.155
0.1971429,0.5918367,0.3888889,0.6111111,0.9155405,0.3888889,0.5,0.0,0.8910891,0.7939189,0.6111111,0.5,0.0,1.0,0.6824324,0.0555556,0.5,0.0,1.0,0.2364865,0.6111111,0.0,0.4,0.990099,0.7485714,0.0,0.2777778,0.1666667,0.6571429,0.0,0.1666667,0.0,0.2685714,0.0904523,0.8888889,0.4444444,0.3028571,0.0,0.7777778,0.0,0.8371429,0.0,0.5555556,0.0,0.5542857,0.0,0.1666667,0.0,0.8648649,0.1666667,1.0,0.36,0.990099,0.9831081,0.7777778,0.5,0.0,1.0,0.4256757,0.3333333,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.7657143,0.0,0.6111111,0.0,0.2428571,0.9379562,0.6666667,0.9444444,0.8742857,0.0,0.8333333,0.6111111,0.4257143,1.0,0.7777778,1.0,0.0,1.0,0.0,0.0,-0.1971429,-0.5918367,-0.3888889,-0.6111111,0.085
0.7171429,0.0,0.9444444,0.4444444,0.1993243,0.4444444,0.0,0.48,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9371429,1.0,0.7222222,0.3888889,0.2857143,1.0,0.2777778,0.0,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3914286,0.3051471,0.6666667,0.9444444,0.1959459,0.9444444,1.0,0.52,0.8910891,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,1.0,0.8333333,0.3888889,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9371429,-1.0,-0.7222222,-0.3888889,0.89
0.9371429,0.4728682,0.7222222,0.3888889,0.6655405,0.7222222,0.5,0.0,1.0,0.1013514,0.7222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.2857143,1.0,0.2777778,0.0,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.1959459,0.9444444,1.0,0.52,0.8910891,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,1.0,0.8333333,0.3888889,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9371429,-0.4728682,-0.7222222,-0.3888889,0.89
0.9371429,0.0,0.7222222,0.3888889,0.6655405,0.7222222,0.5,0.0,1.0,0.1013514,0.7222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.2857143,1.0,0.2777778,0.0,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6514286,1.0,0.8333333,0.3888889,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2857143,-1.0,-0.2777778,0.0,0.89
0.2857143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9391892,0.7222222,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.9371429,0.0,0.7222222,0.3888889,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6514286,1.0,0.8333333,0.3888889,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2857143,-1.0,-0.2777778,0.0,0.89
0.2857143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9391892,0.7222222,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.9371429,0.0,0.7222222,0.3888889,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7685714,1.0,0.2777778,0.6111111,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.6514286,1.0,0.8333333,0.3888889,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2857143,-1.0,-0.2777778,0.0,0.89
0.2857143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9391892,0.7222222,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.9371429,0.0,0.7222222,0.3888889,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5371429,0.5172414,0.2222222,0.0,0.7668919,0.2222222,0.5,0.0,0.7425743,0.6655405,0.7222222,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.6514286,1.0,0.8333333,0.3888889,0.7685714,1.0,0.2777778,0.6111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8171429,-1.0,-0.7222222,0.0,0.89
0.3914286,0.3051471,0.6666667,0.9444444,0.1959459,0.9444444,1.0,0.52,0.8910891,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,1.0,0.8333333,0.3888889,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.1993243,0.4444444,0.0,0.48,0.990099,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9371429,1.0,0.7222222,0.3888889,0.2857143,1.0,0.2777778,0.0,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3914286,-0.3051471,-0.6666667,-0.9444444,0.11
0.3914286,0.0,0.6666667,0.9444444,0.1959459,0.9444444,1.0,0.52,0.8910891,0.2364865,0.6111111,0.0,0.4,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.6514286,1.0,0.8333333,0.3888889,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9371429,0.4728682,0.7222222,0.3888889,0.6655405,0.7222222,0.5,0.0,1.0,0.1013514,0.7222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.2857143,1.0,0.2777778,0.0,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6514286,-1.0,-0.8333333,-0.3888889,0.11
0.6514286,1.0,0.8333333,0.3888889,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9371429,0.0,0.7222222,0.3888889,0.6655405,0.7222222,0.5,0.0,1.0,0.1013514,0.7222222,1.0,0.36,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.2857143,1.0,0.2777778,0.0,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6514286,-1.0,-0.8333333,-0.3888889,0.11
0.6514286,1.0,0.8333333,0.3888889,0.0304054,0.1666667,0.0,0.16,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.7685714,1.0,0.2777778,0.6111111,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9391892,0.7222222,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.9371429,0.0,0.7222222,0.3888889,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7685714,-1.0,-0.2777778,-0.6111111,0.11
0.7685714,1.0,0.2777778,0.6111111,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.6514286,1.0,0.8333333,0.3888889,0.5371429,1.0,0.2222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9391892,0.7222222,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.9371429,0.0,0.7222222,0.3888889,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5371429,-1.0,-0.2222222,0.0,0.11
0.5371429,0.5172414,0.2222222,0.0,0.7668919,0.2222222,0.5,0.0,0.7425743,0.6655405,0.7222222,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.3914286,0.0,0.6666667,0.9444444,0.6514286,1.0,0.8333333,0.3888889,0.7685714,1.0,0.2777778,0.6111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857143,1.0,0.2777778,0.0,0.9054054,0.2777778,1.0,0.36,0.990099,0.9391892,0.7222222,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.7171429,0.0,0.9444444,0.4444444,0.9371429,0.0,0.7222222,0.3888889,0.8171429,1.0,0.7222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5371429,-0.5172414,-0.2222222,0.0,0.11
0.6285714,1.0,0.0555556,0.0,0.8412162,0.0555556,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.1925676,0.0555556,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.1342857,1.0,0.2222222,0.8888889,0.8342857,1.0,0.0555556,0.4444444,0.7228571,1.0,0.2777778,0.0,0.5657143,1.0,0.5555556,0.0,0.2285714,1.0,0.2222222,0.5,0.4885714,0.0,0.6111111,0.6666667,0.8141892,0.5555556,0.5,0.0,1.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.9342857,1.0,0.1666667,0.7777778,0.5942857,1.0,0.7777778,0.0,0.2485714,1.0,0.0555556,0.0,0.5771429,1.0,0.7222222,0.4444444,0.0228571,1.0,0.2222222,0.0555556,-0.6285714,-1.0,-0.0555556,0.0,0.935
0.6285714,0.3352273,0.0555556,0.0,0.8412162,0.0555556,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.1925676,0.0555556,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.1342857,1.0,0.2222222,0.8888889,0.8342857,1.0,0.0555556,0.4444444,0.7228571,1.0,0.2777778,0.0,0.5657143,1.0,0.5555556,0.0,0.2285714,1.0,0.2222222,0.5,0.9342857,0.0,0.1666667,0.7777778,0.6486486,0.7777778,0.0,0.28,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4885714,0.0,0.6111111,0.6666667,0.5942857,1.0,0.7777778,0.0,0.2485714,1.0,0.0555556,0.0,0.5771429,1.0,0.7222222,0.4444444,0.0228571,1.0,0.2222222,0.0555556,-0.6285714,-0.3352273,-0.0555556,0.0,0.935
0.6285714,0.0,0.0555556,0.0,0.8412162,0.0555556,0.5,0.0,1.0,0.0844595,0.5,0.0,0.32,0.990099,0.1925676,0.0555556,0.0,0.48,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.1342857,1.0,0.2222222,0.8888889,0.8342857,1.0,0.0555556,0.4444444,0.7228571,1.0,0.2777778,0.0,0.5657143,1.0,0.5555556,0.0,0.2285714,1.0,0.2222222,0.5,0.5942857,0.7661871,0.7777778,0.0,0.6418919,0.7777778,1.0,0.24,0.990099,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.0000000,0.0,0.0,0.0,0.0,0.4885714,0.0,0.6111111,0.6666667,0.9342857,0.0,0.1666667,0.7777778,0.2485714,1.0,0.0555556,0.0,0.5771429,1.0,0.7222222,0.4444444,0.0228571,1.0,0.2222222,0.0555556,-0.1342857,-1.0,-0.2222222,-0.8888889,0.935
